10,-44,0,12,0,0
-3,1,0,8,0,0
-7,58,0,6,0,0
-44,-36,0,1,1,1
10,-66,0,6,0,0
-6,50,0,18,0,0
-33,-77,0,6,0,0
58,94,1,14,0,1
21,33,0,16,0,0
-58,0,0,3,0,0
-7,-88,0,9,0,0
80,87,1,9,0,1
-99,50,0,4,0,0
-23,6,0,4,0,0
16,-4,0,18,0,0
-58,56,0,8,0,0
-26,-27,0,20,0,0
32,-96,0,13,0,0
-81,-37,0,6,0,0
39,-41,0,17,0,0
-46,90,0,18,0,0
-78,-5,0,18,0,0
-100,-9,0,20,0,0
7,18,0,4,0,0
-34,-4,0,18,0,0
-66,72,0,13,0,0
73,-85,0,16,0,0
-50,57,0,18,0,0
62,-25,0,15,0,0
-4,95,0,4,0,0
27,-29,0,7,0,0
-40,83,0,10,0,0
-67,-6,0,0,0,0
1,-31,0,7,0,0
-23,-4,0,20,0,0
-26,77,0,16,0,0
-55,88,0,13,0,0
43,-89,0,8,0,0
-75,-26,0,4,0,0
-91,24,0,9,0,0
63,84,1,14,0,1
36,-41,0,14,0,0
-43,20,0,9,0,0
31,52,0,0,0,0
-92,-68,0,16,0,0
-20,17,0,3,0,0
25,-39,0,5,0,0
-39,2,0,5,0,0
19,-96,0,1,1,1
41,98,1,12,0,1
23,-60,0,17,0,0
13,6,0,15,0,0
42,5,0,7,0,0
8,38,0,19,0,0
-7,85,0,7,0,0
-46,86,0,14,0,0
47,-20,0,2,0,0
8,54,0,4,0,0
-7,-37,0,3,0,0
-29,59,0,1,1,1
-31,-37,0,19,0,0
-79,-79,0,20,0,0
-50,-14,0,2,0,0
40,59,0,0,0,0
89,27,1,6,0,1
85,41,1,5,0,1
-70,-44,0,18,0,0
-5,62,0,13,0,0
47,2,0,10,0,0
39,67,1,14,0,1
59,33,0,3,0,0
-20,18,0,0,0,0
-5,-82,0,6,0,0
-14,69,0,13,0,0
5,25,0,2,0,0
75,84,1,3,0,1
-92,-69,0,4,0,0
35,14,0,0,0,0
-16,-34,0,7,0,0
94,64,1,20,0,1
-75,1,0,6,0,0
-23,10,0,10,0,0
77,-22,0,15,0,0
45,35,0,3,0,0
60,61,1,16,0,1
-8,17,0,11,0,0
-75,98,0,11,0,0
-66,-16,0,0,0,0
55,71,1,1,1,0
-87,-20,0,19,0,0
-98,-40,0,7,0,0
-81,-73,0,15,0,0
15,-18,0,16,0,0
-45,-38,0,2,0,0
-79,-83,0,10,0,0
-2,26,0,5,0,0
80,99,1,5,0,1
37,-58,0,8,0,0
68,-25,0,8,0,0
-90,88,0,4,0,0
91,-32,0,5,0,0
97,-31,0,14,0,0
-68,43,0,18,0,0
-22,60,0,12,0,0
10,6,0,3,0,0
37,17,0,7,0,0
-67,-23,0,10,0,0
28,0,0,9,0,0
-64,57,0,13,0,0
-6,-52,0,20,0,0
-15,-7,0,20,0,0
41,36,0,1,1,1
-26,5,0,18,0,0
70,18,0,9,0,0
-84,53,0,2,0,0
-32,99,0,18,0,0
-80,-43,0,17,0,0
-81,33,0,11,0,0
-100,88,0,20,0,0
49,36,0,1,1,1
-93,-17,0,8,0,0
38,-100,0,16,0,0
-16,-31,0,12,0,0
-14,-3,0,0,0,0
63,50,1,9,0,1
34,-29,0,8,0,0
90,-19,0,1,1,1
7,3,0,4,0,0
49,43,0,13,0,0
32,24,0,14,0,0
76,12,0,19,0,0
57,62,1,15,0,1
11,-8,0,9,0,0
-2,-15,0,15,0,0
-79,-78,0,7,0,0
61,81,1,20,0,1
-73,-97,0,18,0,0
27,-65,0,0,0,0
-59,-4,0,1,1,1
13,22,0,6,0,0
-33,28,0,4,0,0
85,0,0,14,0,0
-36,43,0,5,0,0
-93,32,0,1,1,1
-44,44,0,2,0,0
-55,-32,0,10,0,0
-88,-46,0,18,0,0
-21,-72,0,11,0,0
65,-97,0,6,0,0
-87,-62,0,13,0,0
0,-24,0,11,0,0
-34,50,0,12,0,0
-91,-90,0,19,0,0
-23,-50,0,15,0,0
87,12,0,5,0,0
-20,-50,0,20,0,0
86,84,1,3,0,1
82,-24,0,1,1,1
-88,-94,0,14,0,0
-37,66,0,20,0,0
14,74,0,7,0,0
60,-56,0,4,0,0
41,-67,0,3,0,0
43,-91,0,1,1,1
35,-23,0,14,0,0
19,74,0,3,0,0
-55,-61,0,11,0,0
64,42,1,18,0,1
-78,38,0,16,0,0
18,86,1,3,0,1
-40,51,0,13,0,0
82,62,1,16,0,1
54,57,1,9,0,1
-62,65,0,20,0,0
35,-88,0,8,0,0
36,-38,0,15,0,0
100,8,1,17,0,1
67,50,1,2,0,1
-100,68,0,4,0,0
61,16,0,6,0,0
-14,-7,0,11,0,0
12,18,0,13,0,0
-88,-74,0,0,0,0
-50,8,0,6,0,0
90,-91,0,15,0,0
-31,34,0,12,0,0
59,51,1,12,0,1
-45,100,0,18,0,0
94,87,1,1,1,0
44,-41,0,16,0,0
89,-94,0,12,0,0
-87,31,0,17,0,0
-1,-43,0,19,0,0
-39,-51,0,8,0,0
-17,90,0,20,0,0
-12,58,0,7,0,0
8,-94,0,0,0,0
-37,68,0,8,0,0
-4,97,0,3,0,0
-65,13,0,17,0,0
60,89,1,10,0,1
-70,-66,0,16,0,0
-10,-59,0,7,0,0
52,1,0,13,0,0
48,31,0,13,0,0
19,30,0,5,0,0
13,-20,0,2,0,0
37,18,0,13,0,0
4,-63,0,20,0,0
-42,87,0,13,0,0
-85,-45,0,14,0,0
22,90,1,14,0,1
-32,-8,0,7,0,0
-7,71,0,1,1,1
67,-76,0,4,0,0
90,-60,0,3,0,0
-71,77,0,20,0,0
-79,-95,0,11,0,0
80,-30,0,2,0,0
51,65,1,3,0,1
67,-75,0,7,0,0
-86,-66,0,20,0,0
89,67,1,13,0,1
89,-64,0,7,0,0
-38,-1,0,7,0,0
55,-45,0,1,1,1
-15,99,0,5,0,0
-54,-90,0,1,1,1
-70,23,0,3,0,0
-6,-49,0,19,0,0
69,-87,0,1,1,1
-37,55,0,20,0,0
20,-35,0,9,0,0
-30,42,0,20,0,0
24,84,1,3,0,1
-64,-28,0,17,0,0
-60,93,0,14,0,0
61,59,1,10,0,1
-43,-18,0,17,0,0
21,-47,0,19,0,0
-28,-2,0,13,0,0
42,9,0,6,0,0
-80,-62,0,18,0,0
-77,4,0,15,0,0
10,-85,0,17,0,0
11,91,1,15,0,1
-42,-35,0,2,0,0
-70,8,0,2,0,0
96,-68,0,5,0,0
48,49,0,17,0,0
-9,-41,0,14,0,0
-87,61,0,2,0,0
87,-89,0,10,0,0
-29,33,0,8,0,0
87,-79,0,1,1,1
-63,-80,0,15,0,0
-68,22,0,1,1,1
-30,29,0,20,0,0
-77,29,0,6,0,0
-58,-62,0,5,0,0
87,10,0,5,0,0
65,-51,0,14,0,0
97,2,0,4,0,0
9,-100,0,7,0,0
39,-6,0,17,0,0
62,-64,0,10,0,0
-18,85,0,2,0,0
-23,43,0,18,0,0
-13,21,0,19,0,0
93,71,1,13,0,1
91,-1,0,10,0,0
28,-38,0,4,0,0
-61,65,0,18,0,0
64,-62,0,2,0,0
-60,75,0,7,0,0
-90,12,0,14,0,0
-37,11,0,19,0,0
26,-51,0,18,0,0
91,29,1,12,0,1
-92,-12,0,14,0,0
-28,2,0,18,0,0
92,-42,0,10,0,0
28,91,1,11,0,1
-67,-24,0,8,0,0
70,-14,0,3,0,0
4,-18,0,19,0,0
91,41,1,2,0,1
-49,-96,0,8,0,0
-65,-51,0,5,0,0
81,69,1,13,0,1
2,-22,0,4,0,0
0,-49,0,7,0,0
-24,-27,0,19,0,0
-54,0,0,15,0,0
82,56,1,16,0,1
-60,39,0,6,0,0
31,96,1,9,0,1
81,1,0,2,0,0
47,-73,0,6,0,0
71,90,1,2,0,1
45,11,0,13,0,0
72,22,0,17,0,0
-62,32,0,13,0,0
63,-36,0,1,1,1
6,-96,0,15,0,0
-72,72,0,8,0,0
-9,-54,0,15,0,0
45,55,0,5,0,0
59,-61,0,17,0,0
31,77,1,6,0,1
94,64,1,18,0,1
-23,-53,0,4,0,0
-12,-3,0,17,0,0
-32,24,0,16,0,0
-52,-98,0,17,0,0
76,51,1,7,0,1
94,98,1,17,0,1
-53,-10,0,13,0,0
76,6,0,7,0,0
-98,78,0,0,0,0
-73,-14,0,9,0,0
-70,88,0,1,1,1
81,53,1,13,0,1
-22,-13,0,12,0,0
46,24,0,5,0,0
66,44,1,2,0,1
20,25,0,15,0,0
57,-10,0,6,0,0
-76,-35,0,9,0,0
84,-49,0,12,0,0
-13,-48,0,17,0,0
6,88,0,8,0,0
98,59,1,6,0,1
-82,-11,0,4,0,0
57,-12,0,8,0,0
-79,86,0,5,0,0
-33,-46,0,1,1,1
-69,-42,0,6,0,0
9,35,0,19,0,0
-66,34,0,20,0,0
40,-46,0,20,0,0
93,-61,0,1,1,1
67,-32,0,1,1,1
43,-68,0,4,0,0
-46,-6,0,8,0,0
-17,9,0,9,0,0
-34,-20,0,5,0,0
-91,-38,0,16,0,0
-69,-17,0,19,0,0
-88,21,0,3,0,0
-88,-9,0,10,0,0
70,-30,0,13,0,0
-73,-2,0,2,0,0
71,93,1,4,0,1
9,-45,0,16,0,0
-7,-12,0,8,0,0
18,57,0,6,0,0
-67,97,0,20,0,0
42,-100,0,1,1,1
-73,-8,0,15,0,0
-7,60,0,7,0,0
-62,-82,0,11,0,0
95,35,1,4,0,1
92,-13,0,16,0,0
-10,-59,0,11,0,0
-58,47,0,16,0,0
-35,58,0,20,0,0
25,-65,0,18,0,0
46,-94,0,6,0,0
-13,-18,0,15,0,0
-12,-96,0,19,0,0
-32,-98,0,1,1,1
94,89,1,16,0,1
-29,-74,0,0,0,0
-99,-29,0,13,0,0
-6,45,0,17,0,0
-12,21,0,16,0,0
75,-68,0,6,0,0
85,-61,0,0,0,0
40,-97,0,1,1,1
-18,-47,0,7,0,0
16,82,0,4,0,0
-100,-49,0,17,0,0
75,-58,0,0,0,0
-56,97,0,20,0,0
88,-35,0,8,0,0
-44,-40,0,11,0,0
60,84,1,8,0,1
27,-68,0,18,0,0
-29,-61,0,20,0,0
-63,95,0,3,0,0
20,82,1,6,0,1
-17,-30,0,10,0,0
-41,-72,0,16,0,0
-87,-27,0,16,0,0
-12,-4,0,19,0,0
-40,-4,0,18,0,0
77,-47,0,14,0,0
78,-100,0,11,0,0
50,93,1,0,0,1
24,86,1,18,0,1
60,44,1,5,0,1
-95,-14,0,9,0,0
-58,-62,0,20,0,0
-17,-72,0,6,0,0
-39,28,0,1,1,1
18,14,0,17,0,0
-67,-78,0,17,0,0
50,32,0,1,1,1
39,-52,0,6,0,0
23,3,0,17,0,0
-60,69,0,5,0,0
6,69,0,0,0,0
13,-100,0,10,0,0
100,-5,0,20,0,0
-93,63,0,4,0,0
-85,17,0,19,0,0
34,-54,0,18,0,0
-60,97,0,1,1,1
-84,72,0,7,0,0
-55,61,0,6,0,0
-49,-8,0,19,0,0
87,22,1,11,0,1
-73,-29,0,5,0,0
52,11,0,14,0,0
-68,-14,0,19,0,0
-28,63,0,12,0,0
-62,62,0,2,0,0
-33,-98,0,5,0,0
-94,28,0,12,0,0
30,23,0,18,0,0
-40,-15,0,5,0,0
-27,33,0,3,0,0
-1,44,0,13,0,0
55,-47,0,6,0,0
96,29,1,2,0,1
-25,-1,0,12,0,0
-83,-83,0,2,0,0
94,-71,0,11,0,0
8,25,0,11,0,0
74,95,1,13,0,1
-38,31,0,14,0,0
-52,-15,0,12,0,0
-18,-73,0,10,0,0
46,-77,0,14,0,0
-69,8,0,12,0,0
59,-30,0,1,1,1
-37,-12,0,12,0,0
29,-100,0,19,0,0
62,-86,0,1,1,1
-37,-71,0,11,0,0
58,100,1,10,0,1
-81,-21,0,18,0,0
20,1,0,12,0,0
-4,82,0,10,0,0
8,-66,0,6,0,0
91,-2,0,18,0,0
-49,-46,0,1,1,1
-88,83,0,10,0,0
0,-51,0,4,0,0
28,66,0,6,0,0
-95,34,0,7,0,0
18,-41,0,18,0,0
40,-29,0,2,0,0
-16,85,0,16,0,0
-33,-41,0,8,0,0
-21,-91,0,11,0,0
-63,-47,0,12,0,0
-25,-54,0,11,0,0
88,32,1,16,0,1
-5,27,0,3,0,0
40,-89,0,4,0,0
95,-33,0,6,0,0
54,53,1,4,0,1
11,75,0,16,0,0
68,-88,0,0,0,0
-30,28,0,2,0,0
95,21,1,7,0,1
-50,45,0,2,0,0
70,46,1,0,0,1
62,76,1,9,0,1
53,66,1,11,0,1
-59,-56,0,2,0,0
-32,-54,0,20,0,0
98,-64,0,19,0,0
-66,-85,0,18,0,0
27,37,0,11,0,0
8,88,0,10,0,0
63,28,0,5,0,0
48,36,0,19,0,0
25,73,0,4,0,0
78,-73,0,4,0,0
-59,-6,0,6,0,0
60,61,1,2,0,1
-77,56,0,17,0,0
-82,18,0,15,0,0
-100,-43,0,15,0,0
72,-73,0,14,0,0
-1,-38,0,2,0,0
81,60,1,14,0,1
59,-85,0,1,1,1
-57,53,0,3,0,0
-92,71,0,1,1,1
-40,-78,0,15,0,0
-16,83,0,7,0,0
75,68,1,0,0,1
74,10,0,13,0,0
61,98,1,19,0,1
-3,-12,0,9,0,0
-39,-80,0,14,0,0
100,89,1,5,0,1
-80,-83,0,1,1,1
-93,39,0,15,0,0
49,1,0,14,0,0
34,-79,0,0,0,0
-52,-98,0,18,0,0
-40,70,0,16,0,0
89,-30,0,4,0,0
-76,-2,0,12,0,0
99,66,1,8,0,1
-70,63,0,17,0,0
22,55,0,0,0,0
-26,-82,0,2,0,0
-48,46,0,12,0,0
25,87,1,19,0,1
-95,1,0,6,0,0
48,50,0,1,1,1
10,-12,0,1,1,1
52,-76,0,6,0,0
-2,-72,0,3,0,0
-54,13,0,15,0,0
76,-49,0,20,0,0
-4,-65,0,2,0,0
13,-10,0,15,0,0
74,63,1,17,0,1
37,62,0,4,0,0
-20,-74,0,5,0,0
-30,-10,0,9,0,0
39,66,1,3,0,1
16,80,0,10,0,0
25,85,1,19,0,1
-48,-65,0,20,0,0
-84,52,0,2,0,0
-95,-85,0,18,0,0
-89,39,0,2,0,0
85,-1,0,4,0,0
-23,-78,0,4,0,0
-49,53,0,1,1,1
58,-9,0,13,0,0
-49,-32,0,4,0,0
-46,3,0,14,0,0
-95,-90,0,13,0,0
-10,-92,0,14,0,0
74,-63,0,6,0,0
-64,-70,0,20,0,0
-89,19,0,11,0,0
45,6,0,16,0,0
-42,40,0,2,0,0
43,53,0,3,0,0
-61,-84,0,2,0,0
-23,3,0,16,0,0
39,64,1,15,0,1
93,-69,0,0,0,0
36,-36,0,4,0,0
-5,95,0,11,0,0
-91,62,0,13,0,0
-89,20,0,9,0,0
-90,77,0,7,0,0
17,21,0,0,0,0
-98,78,0,4,0,0
-13,35,0,10,0,0
14,61,0,13,0,0
-31,61,0,9,0,0
85,21,1,9,0,1
26,-49,0,6,0,0
-58,68,0,17,0,0
-5,54,0,3,0,0
18,-97,0,9,0,0
13,72,0,1,1,1
12,-45,0,13,0,0
-69,-33,0,14,0,0
90,-39,0,10,0,0
27,-3,0,16,0,0
-61,-53,0,8,0,0
-3,-1,0,1,1,1
33,-6,0,18,0,0
-74,25,0,18,0,0
-16,-95,0,15,0,0
-53,65,0,12,0,0
-58,-74,0,8,0,0
40,-72,0,15,0,0
-26,95,0,6,0,0
-34,-73,0,15,0,0
-77,41,0,16,0,0
86,-63,0,18,0,0
74,50,1,3,0,1
20,-70,0,17,0,0
-34,-29,0,4,0,0
-41,-36,0,15,0,0
20,-59,0,12,0,0
59,-95,0,13,0,0
81,14,0,17,0,0
-98,3,0,17,0,0
-11,-74,0,15,0,0
88,97,1,1,1,0
-2,-55,0,7,0,0
1,44,0,8,0,0
-93,-1,0,17,0,0
-6,-26,0,0,0,0
-39,5,0,3,0,0
23,-67,0,6,0,0
77,-75,0,6,0,0
56,97,1,12,0,1
8,-69,0,16,0,0
36,19,0,20,0,0
27,69,0,16,0,0
-96,-24,0,8,0,0
-6,-1,0,0,0,0
-69,-95,0,13,0,0
-31,-9,0,18,0,0
-13,8,0,4,0,0
23,63,0,6,0,0
-15,77,0,8,0,0
58,-51,0,7,0,0
-17,-61,0,8,0,0
55,50,1,4,0,1
75,-14,0,19,0,0
-72,57,0,16,0,0
-67,2,0,1,1,1
63,-2,0,16,0,0
-3,94,0,3,0,0
38,-64,0,14,0,0
29,-82,0,17,0,0
-10,-15,0,5,0,0
5,-63,0,0,0,0
-38,-69,0,9,0,0
-83,-7,0,3,0,0
-8,-37,0,14,0,0
94,17,1,14,0,1
68,9,0,16,0,0
-14,-16,0,19,0,0
-88,-84,0,8,0,0
59,98,1,6,0,1
36,-85,0,8,0,0
-39,97,0,3,0,0
-26,70,0,9,0,0
-15,-25,0,20,0,0
-57,12,0,10,0,0
-9,68,0,13,0,0
-56,74,0,12,0,0
41,47,0,7,0,0
68,68,1,6,0,1
62,-9,0,9,0,0
39,-18,0,14,0,0
-32,14,0,20,0,0
38,-76,0,8,0,0
2,-38,0,5,0,0
-65,50,0,11,0,0
44,-52,0,12,0,0
0,11,0,14,0,0
18,79,0,4,0,0
63,68,1,10,0,1
-16,-30,0,20,0,0
-99,-72,0,14,0,0
-59,-23,0,17,0,0
28,-32,0,16,0,0
87,64,1,0,0,1
71,-23,0,2,0,0
0,-45,0,1,1,1
54,-95,0,16,0,0
-39,-36,0,18,0,0
-90,-44,0,20,0,0
23,-57,0,16,0,0
-13,61,0,20,0,0
73,-43,0,11,0,0
-43,-6,0,16,0,0
-31,82,0,8,0,0
51,61,1,17,0,1
-82,27,0,11,0,0
45,45,0,16,0,0
-10,75,0,15,0,0
-4,-33,0,8,0,0
-24,73,0,2,0,0
-89,-83,0,14,0,0
44,-39,0,8,0,0
-67,28,0,8,0,0
-48,-44,0,15,0,0
-100,-36,0,0,0,0
-66,-14,0,20,0,0
1,45,0,4,0,0
-54,-14,0,1,1,1
-21,-2,0,17,0,0
-83,-86,0,19,0,0
39,43,0,17,0,0
-13,99,0,3,0,0
40,55,0,16,0,0
33,-41,0,18,0,0
-72,3,0,4,0,0
34,49,0,2,0,0
3,96,0,5,0,0
19,-31,0,1,1,1
